target_id	length	eff_length	est_counts	tpm
XM_014742228.1	1554	1297	22.1562	0.83649
XM_014742229.1	6556	6299	201.034	1.56279
XM_014742230.1	4471	4214	0	0
XM_014742231.1	4411	4154	27.2426	0.321134
XM_014742232.1	4408	4151	0	0
XM_014742233.1	4891	4634	541.529	5.72229
XM_014742234.1	4493	4236	54.6409	0.631636
XM_014742235.1	4485	4228	171.641	1.98788
XM_014742236.1	3695	3438	74	1.05398
XM_014742237.1	1518	1261	9.03188	0.350726
XM_014742238.1	3386	3129	1817	28.435
XM_014742239.1	5072	4815	0	0
XM_014742240.1	4807	4550	0	0
XM_014742241.1	4821	4564	0	0
XM_014742242.1	4775	4518	0	0
XM_014742243.1	4772	4515	0	0
XM_014742244.1	4862	4605	0	0
XM_014742245.1	4558	4301	0	0
XM_014742246.1	4654	4397	0	0
XM_014742247.1	5293	5036	600.752	5.84136
XM_014742248.1	5313	5056	58.9522	0.570949
XM_014742249.1	4567	4310	76.8814	0.873471
XM_014742250.1	4345	4088	108.615	1.30102
XM_014742251.1	7242	6985	481.782	3.37745
XM_014742252.1	781	524.06	2.81877	0.26338
XM_014742253.1	7131	6874	362.167	2.57991
XM_014742254.1	7168	6911	251.083	1.77902
XM_014742255.1	3032	2775	248.674	4.38805
XM_014742256.1	2703	2446	1007.28	20.1649
XM_014742257.1	4261	4004	65.1822	0.797149
XM_014742258.1	2579	2322	666	14.0448
XM_014742259.1	2635	2378	693	14.2701
XM_014742260.1	595	338.142	9.18123	1.32956
XM_014742261.1	1661	1404	109	3.80158
XM_014742262.1	1886	1629	231.818	6.96836
XM_014742263.1	2997	2740	290	5.18265
XM_014742264.1	8489	8232	1238.68	7.36817
XM_014742265.1	6058	5801	498.043	4.20405
XM_014742266.1	7981	7724	336.149	2.13105
XM_014742267.1	8003	7746	111.166	0.702749
XM_014742268.1	8071	7814	702.886	4.4047
XM_014742269.1	8038	7781	308.373	1.94064
XM_014742270.1	7972	7715	22.5687	0.143244
XM_014742271.1	7966	7709	0	0
XM_014742272.1	1397	1140	1	0.0429537
XM_014742273.1	7858	7601	1.39122e-05	8.96251e-08
XM_014742274.1	7843	7586	82.6227	0.533324
XM_014742275.1	2899	2642	1128.7	20.9195
XM_014742276.1	2982	2725	30.9165	0.555556
XM_014742277.1	3017	2760	331.839	5.88739
XM_014742278.1	2715	2458	639.544	12.7407
XM_014742279.1	4101	3844	517.344	6.59023
XM_014742280.1	3880	3623	0	0
XM_014742281.1	3871	3614	4.53668e-06	6.14688e-08
XM_014742282.1	3862	3605	0.000556926	7.56479e-06
XM_014742283.1	3853	3596	248.64	3.38575
XM_014742284.1	3988	3731	3.23059e-05	4.23995e-07
XM_014742285.1	4349	4092	229.36	2.74465
XM_014742286.1	3979	3722	1.1163e-05	1.46862e-07
XM_014742287.1	4290	4033	1036	12.5787
XM_014742288.1	4341	4084	242.215	2.90415
XM_014742289.1	3970	3713	910.376	12.0061
XM_014742290.1	3961	3704	348.279	4.60427
XM_014742291.1	821	564.047	375	32.5552
XM_014742292.1	2677	2420	1056	21.3675
XM_014742293.1	2670	2413	3864	78.4124
XM_014742294.1	2544	2287	4025.01	86.1798
XM_014742295.1	2486	2229	323.989	7.11745
XM_014742296.1	1436	1179	822	34.14
XM_014742297.1	1753	1496	84	2.74949
XM_014742298.1	1299	1042	6683	314.057
XM_014742299.1	3917	3660	108.239	1.44813
XM_014742300.1	1091	833.998	1150	67.5207
XM_014742301.1	1315	1058	455	21.0587
XM_014742302.1	6470	6213	232.772	1.83457
XM_014742303.1	6345	6088	87.5129	0.703885
XM_014742304.1	5857	5600	58.7149	0.513411
XM_014742305.1	2013	1756	284.827	7.94258
XM_014742306.1	1341	1084	162.173	7.32579
XM_014742307.1	3657	3400	0	0
XM_014742308.1	2104	1847	909	24.0992
XM_014742309.1	4576	4319	528.931	5.99681
XM_014742310.1	7688	7431	223	1.46947
XM_014742311.1	1983	1726	52.8617	1.4997
XM_014742312.1	2301	2044	32.1383	0.769923
XM_014742313.1	2034	1777	0	0
XM_014742314.1	3170	2913	193	3.2443
XM_014742315.1	626	369.106	582	77.2105
XM_014742316.1	3031	2774	0	0
XM_014742317.1	2378	2121	130.93	3.02276
XM_014742318.1	2658	2401	196.07	3.99874
XM_014742319.1	3246	2989	801.613	13.1324
XM_014742320.1	3243	2986	1003.39	16.4544
XM_014742321.1	2681	2424	234.493	4.73699
XM_014742322.1	2952	2695	27.1507	0.493319
XM_014742323.1	2567	2310	74.356	1.57619
XM_014742324.1	2297	2040	343.177	8.23746
XM_014742325.1	3118	2861	27.3578	0.468239
XM_014742326.1	2083	1826	34.8226	0.933825
XM_014742327.1	1375	1118	407	17.8262
XM_014742328.1	1082	824.998	398	23.623
XM_014742329.1	3506	3249	36.469	0.549641
XM_014742330.1	3503	3246	0	0
XM_014742331.1	3479	3222	442.531	6.72547
XM_014742332.1	1816	1559	899	28.237
XM_014742333.1	1920	1663	155	4.56399
XM_014742334.1	3534	3277	75.6683	1.13069
XM_014742335.1	2545	2288	221	4.72978
XM_014742336.1	633	376.106	214	27.8617
XM_014742337.1	1711	1454	537.996	18.1184
XM_014742338.1	1574	1317	0.00406431	0.000151114
XM_014742339.1	2200	1943	699	17.6161
XM_014742340.1	1676	1419	608	20.981
XM_014742341.1	868	611.032	0	0
XM_014742342.1	3491	3234	414	6.26852
XM_014742343.1	1296	1039	582.027	27.4304
XM_014742344.1	1349	1092	90.9733	4.0794
XM_014742345.1	1863	1606	461.495	14.071
XM_014742346.1	2315	2058	679	16.1558
XM_014742347.1	1228	970.998	0	0
