target_id	length	eff_length	est_counts	tpm
Caust.v2_017682-RA	354	101.535	270	81.1782
Caust.v2_017684-RA	486	226.948	178	23.9435
Caust.v2_017683-RA	387	130.955	611	142.434
Caust.v2_017681-RA	1743	1482.7	1297	26.7042
Caust.v2_014758-RA	216	30.4889	16	16.0203
Caust.v2_014750-RA	3774	3513.7	12	0.104258
Caust.v2_014755-RA	597	337.363	2	0.180978
Caust.v2_014749-RA	5652	5391.7	20.1509	0.114094
Caust.v2_014757-RA	318	73.1038	2	0.835186
Caust.v2_018382-RA	1734	1473.7	869.55	18.0127
Caust.v2_018380-RA	7836	7575.7	1	0.00402968
Caust.v2_021948-RA	516	256.696	27	3.21098
Caust.v2_021016-RA	1929	1668.7	168.38	3.08038
Caust.v2_016600-RA	291	56.2184	1	0.543018
Caust.v2_016598-RA	1107	846.702	880.5	31.7462
Caust.v2_016597-RA	1311	1050.7	1771.96	51.4836
Caust.v2_016598-RB	1107	846.702	880.5	31.7462
Caust.v2_016596-RA	414	156.431	274.185	53.5074
Caust.v2_016599-RA	258	40.86	8	5.97703
Caust.v2_016601-RA	294	57.9028	34.7922	18.3432
Caust.v2_018332-RA	417	159.314	0	0
Caust.v2_018329-RA	3876	3615.7	28	0.236406
Caust.v2_021597-RA	216	30.4889	0.984353	0.985602
Caust.v2_019455-RA	2721	2460.7	171.99	2.13371
Caust.v2_017592-RA	1668	1407.7	2	0.0433723
Caust.v2_022015-RA	618	358.314	0.923517	0.0786817
Caust.v2_016262-RA	3312	3051.7	1201	12.0142
Caust.v2_016260-RA	669	409.191	6	0.447629
Caust.v2_016263-RA	6081	5820.7	1676	8.79006
Caust.v2_016261-RA	1890	1629.7	353.815	6.62768
Caust.v2_019468-RA	387	130.955	195.952	45.6794
Caust.v2_019469-RA	201	28.8877	0	0
Caust.v2_020610-RA	24	9.95238	0	0
Caust.v2_020609-RA	48	18.6761	149	243.553
Caust.v2_020608-RA	375	119.989	431.381	109.752
Caust.v2_011685-RA	10707	10446.7	12	0.0350667
Caust.v2_011676-RA	561	301.441	0	0
Caust.v2_011674-RA	2949	2688.7	5845.57	66.3709
Caust.v2_011692-RA	954	693.716	139.012	6.11737
Caust.v2_011676-RC	756	495.977	533	32.8064
