baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Gene	Desc
62.3395606753217	6.67328491480971	1.48684204244379	4.48822721197836	7.18183094922518e-06	0.0364047010816224	Treatment_Wound_vs_Naive	LOC106783847	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106783847_(LOC106783847),_mRNA
131.733462220775	2.76752862502132	0.452711239348162	6.11323153585971	9.76335548193138e-10	9.89808978758203e-06	Treatment_Wound_vs_Naive	LOC106787312	PREDICTED:_Polistes_canadensis_tyrosine_decarboxylase-like_(LOC106787312),_mRNA
3176.96827159106	3.36369678780159	0.862618090764005	3.89940441061517	9.64295972408764e-05	0.086914681171366	Treatment_GramPos_vs_Naive	LOC106783622	PREDICTED:_Polistes_canadensis_phosphoenolpyruvate_carboxykinase_[GTP]_(LOC106783622),_transcript_variant_X1,_mRNA
62.3395606753217	8.14439901180492	1.48422011401074	5.48732558932697	4.08064586345373e-08	0.00020684793881847	Treatment_GramPos_vs_Naive	LOC106783847	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106783847_(LOC106783847),_mRNA
386.97550721954	2.87299759564469	0.600404637143278	4.78510227588248	1.7090028553946e-06	0.00433146773699761	Treatment_GramPos_vs_Naive	LOC106784113	PREDICTED:_Polistes_canadensis_WAP_four-disulfide_core_domain_protein_2_(LOC106784113),_mRNA
165.053304336067	2.11384611885628	0.546845871958608	3.86552450562575	0.000110850717571103	0.086914681171366	Treatment_GramPos_vs_Naive	LOC106787194	PREDICTED:_Polistes_canadensis_ninjurin-1-like_(LOC106787194),_mRNA
131.733462220775	3.73703468305506	0.449101523255382	8.32113562200055	8.71244891563191e-17	8.83268071066763e-13	Treatment_GramPos_vs_Naive	LOC106787312	PREDICTED:_Polistes_canadensis_tyrosine_decarboxylase-like_(LOC106787312),_mRNA
36.5144046751896	3.46982191699295	0.801900622257407	4.32699741175553	1.5115573706186e-05	0.0306483372466627	Treatment_GramPos_vs_Naive	LOC106787479	PREDICTED:_Polistes_canadensis_trypsin-1-like_(LOC106787479),_mRNA
306.696715776271	-1.70807939357193	0.432016446985517	-3.95373695953108	7.69399920952439e-05	0.0841055125385054	Treatment_GramPos_vs_Naive	LOC106787607	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787607_(LOC106787607),_mRNA
14124.4401252199	-1.03616588365528	0.252517676800733	-4.10333999893775	4.07228113133146e-05	0.0516059826367979	Treatment_GramPos_vs_Naive	LOC106789082	PREDICTED:_Polistes_canadensis_phospholipase_A1-like_(LOC106789082),_mRNA
19282.1405971592	-1.87173247559926	0.361866717089017	-5.17243611309748	2.31061513271133e-07	0.000780833873847584	Treatment_GramPos_vs_Naive	LOC106789463	PREDICTED:_Polistes_canadensis_pancreatic_triacylglycerol_lipase-like_(LOC106789463),_mRNA
168.858730455275	1.55252407102725	0.364852350650922	4.25521191862253	2.08851110050414e-05	0.0352888758948517	Treatment_GramPos_vs_Naive	LOC106790281	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106790281_(LOC106790281),_ncRNA
64.9432209224163	4.59187871738207	1.16673002217859	3.93568231732636	8.2960655492706e-05	0.0841055125385054	Treatment_GramPos_vs_Naive	LOC106791116	PREDICTED:_Polistes_canadensis_retinoid-inducible_serine_carboxypeptidase-like_(LOC106791116),_mRNA
373.381754660202	-0.483814235153003	0.125204043065123	-3.86420616546188	0.000111451060882596	0.086914681171366	Treatment_GramPos_vs_Naive	LOC106791188	PREDICTED:_Polistes_canadensis_RNA-binding_protein_7_(LOC106791188),_mRNA
1257.24804922857	-1.14681010843819	0.278443333547711	-4.11864810633609	3.81101595566338e-05	0.0516059826367979	Treatment_GramPos_vs_Naive	LOC106793670	PREDICTED:_Polistes_canadensis_UDP-glucuronosyltransferase_1-3-like_(LOC106793670),_transcript_variant_X1,_mRNA
2959.44892742055	-0.687887558479189	0.153060822935682	-4.49421050589965	6.98285267946244e-06	0.014158432092878	Treatment_GramNeg_vs_Naive	LOC106783962	PREDICTED:_Polistes_canadensis_calumenin_(LOC106783962),_mRNA
15236.4429454327	-0.438020218436656	0.109255332571865	-4.00914269469218	6.09395853893123e-05	0.066020001953908	Treatment_GramNeg_vs_Naive	LOC106784437	PREDICTED:_Polistes_canadensis_catalase-like_(LOC106784437),_mRNA
131.733462220775	3.30503110117666	0.450548518955826	7.33557200195945	2.2077650748022e-13	2.23823223283447e-09	Treatment_GramNeg_vs_Naive	LOC106787312	PREDICTED:_Polistes_canadensis_tyrosine_decarboxylase-like_(LOC106787312),_mRNA
14124.4401252199	-0.996740160436298	0.252523193450069	-3.94712321992467	7.90958545254679e-05	0.0728976157435631	Treatment_GramNeg_vs_Naive	LOC106789082	PREDICTED:_Polistes_canadensis_phospholipase_A1-like_(LOC106789082),_mRNA
901.107312087403	-0.505385253829735	0.121611731163731	-4.15572781501903	3.24253664659185e-05	0.0547880608719137	Treatment_GramNeg_vs_Naive	LOC106789281	PREDICTED:_Polistes_canadensis_dehydrogenase/reductase_SDR_family_member_7_(LOC106789281),_transcript_variant_X1,_mRNA
64.9432209224163	4.65953827479282	1.16679786733831	3.9934408565745	6.51213276325784e-05	0.066020001953908	Treatment_GramNeg_vs_Naive	LOC106791116	PREDICTED:_Polistes_canadensis_retinoid-inducible_serine_carboxypeptidase-like_(LOC106791116),_mRNA
947.059256693602	-0.416331570709831	0.0918120222697545	-4.53460843599109	5.77104474104449e-06	0.014158432092878	Treatment_GramNeg_vs_Naive	LOC106791438	PREDICTED:_Polistes_canadensis_phosphoglycolate_phosphatase-like_(LOC106791438),_mRNA
178.668364033041	-1.71530057881928	0.285488167306765	-6.00830708677373	1.87470505171731e-09	9.50287990715507e-06	Treatment_GramNeg_vs_Naive	LOC106791673	PREDICTED:_Polistes_canadensis_piggyBac_transposable_element-derived_protein_4-like_(LOC106791673),_mRNA
33.2808907507718	1.87123728624251	0.372599831470841	5.02210985672158	5.11069359230594e-07	0.00172707372129326	Treatment_GramNeg_vs_Naive	LOC106792805	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106792805_(LOC106792805),_ncRNA
106.784166141137	-4.27407885538275	1.04539793111076	-4.08847074227653	4.34226300199743e-05	0.0628883747346428	Treatment_GramNeg_vs_Naive	LOC106792941	PREDICTED:_Polistes_canadensis_RNA-directed_DNA_polymerase_from_mobile_element_jockey-like_(LOC106792941),_partial_mRNA
