target_id	length	eff_length	est_counts	tpm
NM_001280889.2	1545	1283.25	20763.3	842.341
NM_001280894.1	1381	1119.25	6430.9	299.121
NM_001280899.1	999	737.253	2	0.141227
NM_001280901.1	942	680.468	0	0
NM_001280904.1	984	722.4	5	0.360326
NM_001280909.1	291	59.7154	73	63.6415
NM_001280911.1	7738	7476.25	19334	134.63
NM_001280916.1	1360	1098.25	508.094	24.0849
NM_001280918.1	1638	1376.25	714.111	27.0129
NM_001280921.1	1476	1214.25	361	15.4775
NM_001280924.1	1251	989.253	115.728	6.09023
NM_001280926.1	1557	1295.25	1419	57.0337
NM_001280933.1	1873	1611.25	11240	363.167
NM_001280936.1	1406	1144.25	877	39.9008
NM_001285398.1	1134	872.253	6001.67	358.206
NM_001286444.1	969	707.4	2867.25	211.01
NM_001287563.1	1107	845.253	121.168	7.46285
NM_001287565.1	1166	904.253	3.73824	0.215219
NM_001304440.1	5067	4805.25	235.737	2.55396
NM_001308306.1	3681	3419.25	516.122	7.85823
NM_001308307.1	2113	1851.25	669	18.8133
NM_001331111.1	4730	4468.25	11	0.128162
NM_001353392.1	3997	3735.25	217.838	3.03611
XM_003392812.4	1315	1053.25	588	29.0635
XM_003392813.4	2070	1808.25	589	16.9574
XM_003392814.4	2620	2358.25	532	11.7442
XM_003392815.4	953	691.4	1936	145.774
XM_003392816.4	2707	2445.25	716.171	15.2474
XM_003392817.4	2519	2257.25	2153.86	49.6754
XM_003392820.4	881	619.536	607.926	51.0843
XM_003392823.4	1322	1060.25	74.8526	3.67537
XM_003392825.4	1052	790.253	3336.6	219.807
XM_003392827.4	663	401.811	3364	435.851
XM_003392828.4	733	471.633	2965.07	327.292
XM_003392829.4	601	339.886	2043.93	313.066
XM_003392833.3	518	257.145	3998	809.411
XM_003392834.4	3424	3162.25	835	13.7465
XM_003392835.4	1812	1550.25	1075	36.1002
XM_003392836.4	2565	2303.25	1692.63	38.2582
XM_003392838.4	843	581.536	1607.95	143.946
XM_003392839.4	619	357.851	172.047	25.0293
XM_003392840.4	1378	1116.25	761	35.4916
XM_003392841.4	3696	3434.25	730.674	11.0763
XM_003392844.4	5548	5286.25	0	0
XM_003392845.4	1516	1254.25	3050	126.596
XM_003392846.4	2989	2727.25	774	14.7747
XM_003392849.4	4893	4631.25	144.108	1.61992
XM_003392850.4	2892	2630.25	53243	1053.83
XM_003392854.4	8415	8153.25	392	2.50299
XM_003392855.4	2753	2491.25	296.144	6.18855
XM_003392856.4	17877	17615.3	117	0.345781
XM_003392877.4	8284	8022.25	0	0
XM_003392880.4	1406	1144.25	7728.77	351.635
